project_id,area_sqft,floors,bedrooms,bathrooms,location,location_tier,location_encoded,quality_tier,quality_encoded,construction_type,total_cost,cost_per_sqft,cement_cost,steel_cost,labor_cost,data_source
PROJ_house-price-dataset-of-india_House Price India_cleaned_0210,1840,1.0,4,1.75,1840,Tier2,1,7,2,Residential,404000,219.56521739130434,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0211,1440,1.0,4,2.0,1440,Tier2,1,7,2,Residential,397000,275.69444444444446,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0212,1260,1.0,3,1.75,1260,Tier2,1,7,2,Residential,390000,309.5238095238095,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0214,1230,1.0,3,1.0,1230,Tier2,1,7,2,Residential,387000,314.6341463414634,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0215,1900,1.0,3,1.75,1900,Tier2,1,7,2,Residential,385000,202.6315789473684,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0216,1500,1.0,4,1.75,1500,Tier2,1,7,2,Residential,379900,253.26666666666668,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0217,1270,3.0,3,2.0,1270,Tier2,1,8,2,Residential,369950,291.2992125984252,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0218,1410,1.0,3,1.5,1410,Tier2,1,8,2,Residential,367500,260.63829787234044,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0219,1310,1.0,3,1.5,1310,Tier2,1,7,2,Residential,365000,278.62595419847327,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0220,1640,1.0,3,2.25,1640,Tier2,1,7,2,Residential,362000,220.73170731707316,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0222,1350,1.0,3,1.0,1350,Tier2,1,6,2,Residential,353000,261.48148148148147,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0224,1110,1.0,3,1.0,1110,Tier2,1,7,2,Residential,345000,310.81081081081084,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0225,720,1.0,2,1.0,720,Tier2,1,6,2,Residential,329350,457.43055555555554,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0227,1510,1.0,3,1.0,1510,Tier2,1,6,2,Residential,313950,207.91390728476821,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0228,1300,1.0,4,2.0,1300,Tier2,1,7,2,Residential,312000,240.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0234,1050,1.0,3,1.0,1050,Tier2,1,6,2,Residential,250000,238.0952380952381,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0236,900,1.0,2,1.0,900,Tier2,1,6,2,Residential,219000,243.33333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0239,800,1.0,3,1.5,800,Tier2,1,6,2,Residential,191000,238.75,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0243,6210,2.5,7,4.5,6210,Tier2,1,11,2,Residential,3200000,515.2979066022544,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0244,4270,2.0,5,4.5,4270,Tier2,1,11,2,Residential,1530000,358.3138173302108,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0245,3560,2.5,6,2.5,3560,Tier2,1,11,2,Residential,1500000,421.34831460674155,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0246,2960,2.0,3,3.0,2960,Tier2,1,10,2,Residential,1340000,452.7027027027027,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0247,4460,2.0,4,4.0,4460,Tier2,1,11,2,Residential,1150000,257.84753363228697,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0248,2310,1.0,4,1.5,2310,Tier2,1,7,2,Residential,1110000,480.5194805194805,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0249,3900,2.0,4,3.5,3900,Tier2,1,10,2,Residential,1040000,266.6666666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0250,1890,1.0,4,2.25,1890,Tier2,1,9,2,Residential,940000,497.35449735449737,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0251,4130,2.0,5,3.75,4130,Tier2,1,9,2,Residential,900000,217.91767554479418,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0252,2210,1.0,4,2.0,2210,Tier2,1,8,2,Residential,794154,359.34570135746606,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0253,2540,1.5,3,2.0,2540,Tier2,1,8,2,Residential,775000,305.11811023622045,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0254,2410,1.0,4,2.75,2410,Tier2,1,7,2,Residential,758000,314.5228215767635,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0255,2520,1.0,3,2.75,2520,Tier2,1,7,2,Residential,750000,297.6190476190476,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0256,2600,2.0,4,2.75,2600,Tier2,1,8,2,Residential,749950,288.4423076923077,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0257,2650,1.5,4,2.5,2650,Tier2,1,8,2,Residential,705000,266.0377358490566,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0258,1760,1.0,3,2.0,1760,Tier2,1,7,2,Residential,690000,392.04545454545456,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0259,1680,1.0,3,1.75,1680,Tier2,1,8,2,Residential,675000,401.7857142857143,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0261,3240,2.0,3,2.5,3240,Tier2,1,10,2,Residential,651000,200.92592592592592,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0262,2270,2.0,3,3.0,2270,Tier2,1,9,2,Residential,640000,281.9383259911894,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0263,2680,2.0,3,2.5,2680,Tier2,1,8,2,Residential,630000,235.07462686567163,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0264,2550,1.0,2,2.25,2550,Tier2,1,10,2,Residential,630000,247.05882352941177,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0265,2030,2.0,3,2.5,2030,Tier2,1,8,2,Residential,618080,304.4729064039409,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0266,1680,3.0,3,3.0,1680,Tier2,1,8,2,Residential,610950,363.6607142857143,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0267,2460,1.0,3,2.5,2460,Tier2,1,9,2,Residential,600000,243.90243902439025,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0269,1960,1.0,3,1.75,1960,Tier2,1,7,2,Residential,599000,305.61224489795916,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0270,2510,1.0,4,2.0,2510,Tier2,1,7,2,Residential,581000,231.47410358565736,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0271,1650,1.0,4,2.0,1650,Tier2,1,7,2,Residential,575000,348.4848484848485,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0272,2350,1.5,3,2.0,2350,Tier2,1,8,2,Residential,568000,241.70212765957447,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0274,1860,1.0,3,2.0,1860,Tier2,1,8,2,Residential,560000,301.0752688172043,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0277,2280,2.0,3,2.5,2280,Tier2,1,8,2,Residential,535000,234.64912280701753,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0278,1340,1.0,3,1.0,1340,Tier2,1,7,2,Residential,530000,395.5223880597015,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0279,1550,1.5,2,2.0,1550,Tier2,1,7,2,Residential,526000,339.35483870967744,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0280,1170,3.0,3,2.25,1170,Tier2,1,8,2,Residential,519950,444.4017094017094,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0281,1580,1.0,3,1.75,1580,Tier2,1,7,2,Residential,515000,325.9493670886076,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0282,2430,2.0,4,2.5,2430,Tier2,1,8,2,Residential,510000,209.87654320987653,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0283,1540,1.0,3,2.75,1540,Tier2,1,7,2,Residential,503000,326.6233766233766,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0284,1010,1.5,2,1.0,1010,Tier2,1,7,2,Residential,500000,495.0495049504951,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0285,1940,1.0,3,2.5,1940,Tier2,1,8,2,Residential,500000,257.7319587628866,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0286,990,1.0,3,1.0,990,Tier2,1,6,2,Residential,495000,500.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0289,1610,1.0,3,2.0,1610,Tier2,1,7,2,Residential,485000,301.2422360248447,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0290,2180,1.0,4,2.5,2180,Tier2,1,8,2,Residential,480500,220.41284403669724,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0291,820,1.0,2,1.0,820,Tier2,1,7,2,Residential,475000,579.2682926829268,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0292,1760,2.0,3,2.0,1760,Tier2,1,7,2,Residential,460000,261.3636363636364,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0293,1500,1.0,3,1.75,1500,Tier2,1,6,2,Residential,440000,293.3333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0294,1350,1.0,2,2.0,1350,Tier2,1,8,2,Residential,428000,317.037037037037,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0295,1150,3.0,2,2.5,1150,Tier2,1,8,2,Residential,425000,369.5652173913044,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0296,1040,1.5,2,1.5,1040,Tier2,1,6,2,Residential,420000,403.84615384615387,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0297,1770,2.0,3,2.25,1770,Tier2,1,7,2,Residential,420000,237.28813559322035,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0298,1606,3.0,3,2.25,1606,Tier2,1,8,2,Residential,417250,259.80697384806973,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0299,1830,2.0,4,3.0,1830,Tier2,1,7,2,Residential,415000,226.775956284153,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0301,1660,1.0,3,2.25,1660,Tier2,1,8,2,Residential,405000,243.97590361445782,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0303,1640,1.0,2,1.0,1640,Tier2,1,7,2,Residential,379500,231.40243902439025,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0304,1830,2.0,3,2.5,1830,Tier2,1,8,2,Residential,375000,204.91803278688525,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0306,820,1.0,2,1.0,820,Tier2,1,7,2,Residential,361280,440.5853658536585,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0308,1010,1.0,3,1.0,1010,Tier2,1,6,2,Residential,350000,346.53465346534654,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0309,1630,2.0,3,2.25,1630,Tier2,1,7,2,Residential,339950,208.55828220858896,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0310,820,3.0,2,1.0,820,Tier2,1,8,2,Residential,339950,414.5731707317073,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0311,1570,1.0,3,2.0,1570,Tier2,1,7,2,Residential,335000,213.37579617834396,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0312,1040,1.0,3,1.0,1040,Tier2,1,7,2,Residential,314950,302.83653846153845,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0318,760,1.0,2,1.0,760,Tier2,1,6,2,Residential,300000,394.7368421052632,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0323,1250,1.0,3,1.75,1250,Tier2,1,7,2,Residential,253000,202.4,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0324,1100,1.0,1,1.0,1100,Tier2,1,6,2,Residential,250000,227.27272727272728,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0325,1110,1.0,3,1.0,1110,Tier2,1,7,2,Residential,249000,224.32432432432432,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0336,3510,2.5,6,3.0,3510,Tier2,1,10,2,Residential,1750000,498.57549857549856,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0337,2430,1.0,3,1.75,2430,Tier2,1,8,2,Residential,1500000,617.283950617284,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0338,2800,1.5,5,3.25,2800,Tier2,1,10,2,Residential,1310000,467.85714285714283,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0339,3820,2.0,4,3.25,3820,Tier2,1,11,2,Residential,1250000,327.22513089005236,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0340,2920,1.0,4,3.0,2920,Tier2,1,8,2,Residential,1050000,359.5890410958904,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0341,3410,2.0,4,1.0,3410,Tier2,1,8,2,Residential,1040000,304.9853372434018,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0342,2015,2.0,3,2.75,2015,Tier2,1,9,2,Residential,988500,490.57071960297765,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0343,3160,1.0,5,2.5,3160,Tier2,1,9,2,Residential,980000,310.126582278481,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0344,2640,2.0,3,3.25,2640,Tier2,1,9,2,Residential,930000,352.27272727272725,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0345,2920,3.0,3,2.5,2920,Tier2,1,10,2,Residential,868500,297.43150684931504,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0346,1910,1.5,4,2.0,1910,Tier2,1,8,2,Residential,835000,437.17277486910996,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0347,3040,1.0,5,3.0,3040,Tier2,1,9,2,Residential,830000,273.0263157894737,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0348,3010,2.0,3,2.75,3010,Tier2,1,9,2,Residential,785000,260.797342192691,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0349,2480,1.0,4,1.75,2480,Tier2,1,7,2,Residential,780000,314.51612903225805,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0350,2660,2.0,4,2.5,2660,Tier2,1,9,2,Residential,753888,283.4165413533835,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0351,1690,1.5,3,2.5,1690,Tier2,1,8,2,Residential,719000,425.4437869822485,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0352,3290,2.0,4,2.5,3290,Tier2,1,9,2,Residential,716500,217.78115501519756,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0353,1250,1.5,3,1.0,1250,Tier2,1,7,2,Residential,712000,569.6,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0354,1320,1.5,3,1.75,1320,Tier2,1,7,2,Residential,660000,500.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0355,2060,1.0,4,1.75,2060,Tier2,1,8,2,Residential,647500,314.3203883495146,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0356,1230,1.5,2,1.75,1230,Tier2,1,7,2,Residential,636000,517.0731707317074,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0357,1540,1.0,2,1.0,1540,Tier2,1,7,2,Residential,615000,399.35064935064935,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0358,1750,2.0,3,2.5,1750,Tier2,1,7,2,Residential,595000,340.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0360,2250,2.0,4,2.25,2250,Tier2,1,8,2,Residential,569000,252.88888888888889,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0361,1870,1.0,2,2.0,1870,Tier2,1,8,2,Residential,559950,299.4385026737968,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0362,1360,2.0,2,2.5,1360,Tier2,1,8,2,Residential,553650,407.09558823529414,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0363,1780,2.0,3,2.25,1780,Tier2,1,8,2,Residential,545000,306.17977528089887,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0365,1840,1.0,4,1.75,1840,Tier2,1,7,2,Residential,538000,292.39130434782606,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0366,2550,2.0,4,2.5,2550,Tier2,1,7,2,Residential,537500,210.7843137254902,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0367,2280,2.0,4,2.5,2280,Tier2,1,8,2,Residential,535000,234.64912280701753,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0368,1670,1.0,3,1.0,1670,Tier2,1,7,2,Residential,533000,319.1616766467066,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0369,1980,1.0,3,1.75,1980,Tier2,1,8,2,Residential,530000,267.67676767676767,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0370,2280,1.5,4,2.75,2280,Tier2,1,7,2,Residential,530000,232.4561403508772,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0371,2430,1.0,3,2.25,2430,Tier2,1,8,2,Residential,524000,215.6378600823045,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0372,1060,1.0,2,1.0,1060,Tier2,1,7,2,Residential,515000,485.8490566037736,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0373,1410,3.0,3,1.75,1410,Tier2,1,8,2,Residential,500000,354.6099290780142,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0374,1110,2.0,2,1.5,1110,Tier2,1,8,2,Residential,499000,449.54954954954957,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0375,2310,2.0,3,2.5,2310,Tier2,1,8,2,Residential,494000,213.85281385281385,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0376,2440,1.5,5,2.25,2440,Tier2,1,8,2,Residential,489990,200.8155737704918,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0377,1510,1.0,3,2.0,1510,Tier2,1,7,2,Residential,450000,298.0132450331126,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0378,1020,3.0,2,1.5,1020,Tier2,1,8,2,Residential,441750,433.0882352941176,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0379,980,2.0,2,1.0,980,Tier2,1,8,2,Residential,438000,446.9387755102041,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0380,1310,1.0,3,1.75,1310,Tier2,1,7,2,Residential,437000,333.587786259542,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0381,1460,1.0,3,1.75,1460,Tier2,1,7,2,Residential,424500,290.75342465753425,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0382,1540,3.0,3,2.5,1540,Tier2,1,8,2,Residential,413450,268.47402597402595,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0383,1020,1.0,2,1.0,1020,Tier2,1,7,2,Residential,405000,397.05882352941177,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0385,1960,1.0,3,2.5,1960,Tier2,1,7,2,Residential,402000,205.10204081632654,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0386,1890,1.0,3,1.75,1890,Tier2,1,7,2,Residential,385000,203.7037037037037,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0388,960,2.0,2,1.5,960,Tier2,1,7,2,Residential,358000,372.9166666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0390,1590,1.0,3,1.75,1590,Tier2,1,7,2,Residential,349000,219.49685534591194,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0393,1550,1.5,2,2.0,1550,Tier2,1,7,2,Residential,330000,212.90322580645162,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0395,860,2.0,2,1.25,860,Tier2,1,7,2,Residential,321950,374.36046511627904,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0397,1240,1.0,3,2.0,1240,Tier2,1,7,2,Residential,297950,240.28225806451613,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0408,950,1.0,3,1.75,950,Tier2,1,6,2,Residential,230000,242.10526315789474,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0414,720,1.0,2,1.0,720,Tier2,1,6,2,Residential,205000,284.72222222222223,0.0,0.0,0.0,Unknown
