project_id,area_sqft,floors,bedrooms,bathrooms,location,location_tier,location_encoded,quality_tier,quality_encoded,construction_type,total_cost,cost_per_sqft,cement_cost,steel_cost,labor_cost,data_source
PROJ_house-price-dataset-of-india_House Price India_cleaned_7205,960,1.0,3,1.0,960,Tier2,1,7,2,Residential,290000,302.0833333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11020,2360,1.0,4,2.5,2360,Tier2,1,8,2,Residential,600000,254.23728813559322,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1458,1160,1.0,2,1.0,1160,Tier2,1,7,2,Residential,468000,403.44827586206895,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3582,1610,1.0,2,1.75,1610,Tier2,1,7,2,Residential,346500,215.2173913043478,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3335,1030,1.0,3,1.0,1030,Tier2,1,7,2,Residential,326000,316.50485436893206,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7385,1600,3.0,3,3.25,1600,Tier2,1,8,2,Residential,392500,245.3125,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10296,1170,2.0,2,2.5,1170,Tier2,1,9,2,Residential,482500,412.3931623931624,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0588,3120,2.0,5,2.25,3120,Tier2,1,9,2,Residential,1900000,608.974358974359,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6935,1590,2.0,2,2.5,1590,Tier2,1,8,2,Residential,395825,248.94654088050314,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11752,2145,1.5,3,1.75,2145,Tier2,1,8,2,Residential,734000,342.1911421911422,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6723,970,1.0,2,1.0,970,Tier2,1,7,2,Residential,495000,510.30927835051546,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10844,3180,2.0,4,4.0,3180,Tier2,1,8,2,Residential,775000,243.71069182389937,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11876,1420,2.0,3,1.75,1420,Tier2,1,7,2,Residential,294000,207.04225352112675,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4178,2610,2.0,3,2.5,2610,Tier2,1,8,2,Residential,605000,231.8007662835249,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3325,1270,1.0,3,1.0,1270,Tier2,1,7,2,Residential,347000,273.2283464566929,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0438,2660,2.0,4,2.5,2660,Tier2,1,8,2,Residential,583000,219.17293233082708,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5754,1090,1.0,2,1.0,1090,Tier2,1,6,2,Residential,340000,311.92660550458714,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6230,990,2.0,2,1.0,990,Tier2,1,7,2,Residential,285000,287.8787878787879,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4853,1150,1.0,2,1.0,1150,Tier2,1,6,2,Residential,270000,234.7826086956522,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3126,2970,2.0,4,3.5,2970,Tier2,1,9,2,Residential,905000,304.71380471380473,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1517,1970,1.0,3,2.5,1970,Tier2,1,8,2,Residential,1180000,598.984771573604,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7554,1650,2.0,3,2.5,1650,Tier2,1,7,2,Residential,500000,303.030303030303,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2649,1500,1.0,3,1.75,1500,Tier2,1,7,2,Residential,435000,290.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5694,3140,2.0,3,2.5,3140,Tier2,1,10,2,Residential,810000,257.96178343949043,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4840,940,1.0,3,1.0,940,Tier2,1,6,2,Residential,358000,380.8510638297872,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7687,1210,1.0,2,1.75,1210,Tier2,1,7,2,Residential,439950,363.59504132231405,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12359,2250,1.5,4,1.75,2250,Tier2,1,7,2,Residential,637800,283.46666666666664,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3776,2610,2.0,3,2.5,2610,Tier2,1,10,2,Residential,665000,254.78927203065135,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3890,2500,1.5,4,2.25,2500,Tier2,1,7,2,Residential,669500,267.8,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3009,3870,2.0,3,3.5,3870,Tier2,1,11,2,Residential,1440000,372.09302325581393,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7608,1130,1.0,2,1.0,1130,Tier2,1,7,2,Residential,239000,211.50442477876106,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6538,2100,3.0,4,2.25,2100,Tier2,1,8,2,Residential,650000,309.5238095238095,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2174,2630,2.0,4,2.5,2630,Tier2,1,9,2,Residential,589500,224.14448669201522,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0111,2540,1.0,2,1.0,2540,Tier2,1,8,2,Residential,580000,228.3464566929134,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11480,1620,2.0,3,1.75,1620,Tier2,1,7,2,Residential,370000,228.39506172839506,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5741,1580,1.0,3,1.5,1580,Tier2,1,8,2,Residential,430000,272.1518987341772,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2730,1120,1.0,3,1.0,1120,Tier2,1,7,2,Residential,552000,492.85714285714283,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9869,3730,2.0,4,3.25,3730,Tier2,1,10,2,Residential,1490000,399.4638069705094,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13229,1190,3.0,2,1.5,1190,Tier2,1,7,2,Residential,280000,235.2941176470588,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5102,2260,2.0,4,2.0,2260,Tier2,1,9,2,Residential,635000,280.9734513274336,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6812,1640,1.0,2,1.0,1640,Tier2,1,7,2,Residential,500000,304.8780487804878,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4096,1660,1.5,4,2.0,1660,Tier2,1,7,2,Residential,575000,346.3855421686747,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5912,1980,2.0,3,1.5,1980,Tier2,1,8,2,Residential,707000,357.07070707070704,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10849,2840,1.5,6,2.0,2840,Tier2,1,6,2,Residential,640000,225.35211267605635,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2375,2290,1.0,3,1.75,2290,Tier2,1,8,2,Residential,470000,205.24017467248908,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7651,2430,1.0,3,1.75,2430,Tier2,1,7,2,Residential,710000,292.18106995884773,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14113,1740,1.0,3,1.75,1740,Tier2,1,7,2,Residential,480000,275.86206896551727,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7344,1990,1.5,3,2.0,1990,Tier2,1,8,2,Residential,619000,311.05527638190955,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11333,2710,2.0,3,3.5,2710,Tier2,1,8,2,Residential,600000,221.4022140221402,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11544,1610,2.0,3,2.5,1610,Tier2,1,9,2,Residential,659950,409.90683229813664,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0135,1410,3.0,3,2.25,1410,Tier2,1,8,2,Residential,406100,288.01418439716315,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4778,1640,1.5,3,1.0,1640,Tier2,1,7,2,Residential,716100,436.6463414634146,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10026,5130,2.0,5,4.5,5130,Tier2,1,11,2,Residential,1600000,311.8908382066277,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13276,1060,1.0,2,1.0,1060,Tier2,1,7,2,Residential,506000,477.35849056603774,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9053,1690,1.0,3,1.5,1690,Tier2,1,7,2,Residential,440000,260.35502958579883,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6998,2310,2.0,7,3.75,2310,Tier2,1,8,2,Residential,727160,314.7878787878788,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1870,2870,2.0,4,2.5,2870,Tier2,1,9,2,Residential,720000,250.87108013937282,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2366,2340,2.0,3,2.5,2340,Tier2,1,8,2,Residential,505000,215.81196581196582,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1532,2580,2.0,4,3.0,2580,Tier2,1,8,2,Residential,799000,309.68992248062017,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2076,1290,1.0,3,1.75,1290,Tier2,1,7,2,Residential,647500,501.93798449612405,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0684,3030,1.5,3,2.5,3030,Tier2,1,10,2,Residential,766950,253.11881188118812,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4344,3010,2.0,4,4.0,3010,Tier2,1,10,2,Residential,765000,254.15282392026577,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7627,3920,2.0,3,3.0,3920,Tier2,1,11,2,Residential,3100000,790.8163265306123,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3378,6390,2.0,5,4.75,6390,Tier2,1,10,2,Residential,2470000,386.5414710485133,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14050,2040,1.0,4,1.75,2040,Tier2,1,7,2,Residential,500000,245.09803921568627,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0136,1410,2.0,2,3.0,1410,Tier2,1,8,2,Residential,405000,287.2340425531915,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12658,1240,1.0,5,1.75,1240,Tier2,1,7,2,Residential,333000,268.5483870967742,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11111,2220,2.0,4,2.25,2220,Tier2,1,9,2,Residential,625000,281.5315315315315,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4328,3180,1.0,4,2.5,3180,Tier2,1,10,2,Residential,1120000,352.2012578616352,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13164,2550,2.0,3,2.25,2550,Tier2,1,9,2,Residential,834000,327.05882352941177,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12729,1090,1.0,3,1.5,1090,Tier2,1,7,2,Residential,415000,380.73394495412845,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7157,1500,1.0,3,1.0,1500,Tier2,1,7,2,Residential,578000,385.3333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5786,1410,1.5,2,1.0,1410,Tier2,1,8,2,Residential,658500,467.02127659574467,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6699,3410,2.0,3,2.5,3410,Tier2,1,11,2,Residential,725000,212.60997067448682,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3028,2320,1.0,3,2.5,2320,Tier2,1,8,2,Residential,728050,313.8146551724138,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9391,2400,1.0,3,2.5,2400,Tier2,1,7,2,Residential,505000,210.41666666666666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5044,1290,3.0,2,2.5,1290,Tier2,1,8,2,Residential,350500,271.70542635658916,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0949,1450,2.0,3,2.25,1450,Tier2,1,7,2,Residential,482500,332.7586206896552,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2332,3230,2.0,5,3.25,3230,Tier2,1,9,2,Residential,1060000,328.1733746130031,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14565,720,1.0,1,1.0,720,Tier2,1,6,2,Residential,250000,347.22222222222223,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6706,2010,2.0,3,2.5,2010,Tier2,1,9,2,Residential,639000,317.910447761194,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13064,1130,2.0,2,1.5,1130,Tier2,1,8,2,Residential,439108,388.5911504424779,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1359,1270,3.0,3,2.0,1270,Tier2,1,8,2,Residential,360000,283.46456692913387,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5175,2620,2.0,3,2.5,2620,Tier2,1,8,2,Residential,750000,286.25954198473283,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6915,1460,2.0,3,2.5,1460,Tier2,1,8,2,Residential,499000,341.7808219178082,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9187,1460,2.0,2,1.75,1460,Tier2,1,8,2,Residential,625000,428.0821917808219,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1979,1540,3.0,3,3.25,1540,Tier2,1,9,2,Residential,742000,481.8181818181818,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4776,2970,2.0,5,3.0,2970,Tier2,1,9,2,Residential,726000,244.44444444444446,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3164,1440,1.0,3,1.5,1440,Tier2,1,7,2,Residential,456000,316.6666666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14562,1570,1.0,3,2.0,1570,Tier2,1,8,2,Residential,340000,216.56050955414014,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10320,1370,2.0,3,1.5,1370,Tier2,1,7,2,Residential,280000,204.37956204379563,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13811,2160,3.0,3,2.5,2160,Tier2,1,8,2,Residential,585000,270.8333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11419,2790,2.0,4,4.0,2790,Tier2,1,9,2,Residential,865000,310.0358422939068,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2429,3760,2.0,4,2.5,3760,Tier2,1,11,2,Residential,1010000,268.6170212765957,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9093,4250,1.0,4,2.25,4250,Tier2,1,9,2,Residential,1530000,360.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11885,1150,1.0,3,1.0,1150,Tier2,1,6,2,Residential,241000,209.56521739130434,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12961,3170,2.0,3,2.5,3170,Tier2,1,9,2,Residential,720000,227.12933753943219,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12448,2140,2.0,3,1.5,2140,Tier2,1,9,2,Residential,940000,439.25233644859816,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5758,1240,1.0,3,1.0,1240,Tier2,1,7,2,Residential,324950,262.05645161290323,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7327,3190,2.0,4,2.5,3190,Tier2,1,9,2,Residential,765000,239.81191222570533,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12727,1630,1.0,3,1.0,1630,Tier2,1,7,2,Residential,415000,254.60122699386503,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5194,2330,1.5,3,1.75,2330,Tier2,1,7,2,Residential,605000,259.656652360515,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6111,1940,1.0,4,2.0,1940,Tier2,1,7,2,Residential,446000,229.89690721649484,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5153,1220,1.0,3,2.0,1220,Tier2,1,7,2,Residential,249900,204.8360655737705,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5390,3270,2.0,3,2.25,3270,Tier2,1,10,2,Residential,750000,229.3577981651376,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13592,2520,2.0,4,2.75,2520,Tier2,1,8,2,Residential,508500,201.78571428571428,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10067,1480,1.5,4,1.0,1480,Tier2,1,7,2,Residential,335000,226.35135135135135,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3509,2370,2.0,5,2.25,2370,Tier2,1,9,2,Residential,913888,385.60675105485234,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14439,2330,1.0,4,2.0,2330,Tier2,1,7,2,Residential,500000,214.59227467811158,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9192,1800,1.5,3,1.0,1800,Tier2,1,7,2,Residential,556000,308.8888888888889,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1467,1650,1.0,3,1.75,1650,Tier2,1,7,2,Residential,438000,265.45454545454544,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13203,1090,1.5,2,1.5,1090,Tier2,1,7,2,Residential,430000,394.4954128440367,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12401,1140,1.0,3,1.5,1140,Tier2,1,7,2,Residential,356000,312.280701754386,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4796,2950,2.0,5,2.5,2950,Tier2,1,8,2,Residential,599000,203.05084745762713,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7381,1790,2.0,4,2.5,1790,Tier2,1,7,2,Residential,397000,221.7877094972067,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5446,1380,1.0,2,2.0,1380,Tier2,1,7,2,Residential,335000,242.7536231884058,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2089,1480,1.0,3,2.5,1480,Tier2,1,7,2,Residential,547000,369.5945945945946,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12143,1210,1.0,2,1.0,1210,Tier2,1,8,2,Residential,824000,680.99173553719,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5484,3740,2.0,4,3.25,3740,Tier2,1,10,2,Residential,1140000,304.81283422459893,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12807,1560,2.0,2,2.5,1560,Tier2,1,8,2,Residential,435000,278.84615384615387,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13319,1230,2.0,2,2.25,1230,Tier2,1,7,2,Residential,325000,264.2276422764228,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9376,2410,2.0,4,2.5,2410,Tier2,1,8,2,Residential,608000,252.28215767634856,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13287,1690,1.5,4,1.5,1690,Tier2,1,8,2,Residential,440000,260.35502958579883,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8707,1830,1.0,2,2.0,1830,Tier2,1,7,2,Residential,825000,450.8196721311475,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12974,850,1.0,2,1.0,850,Tier2,1,7,2,Residential,489000,575.2941176470588,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4389,1920,2.0,4,1.75,1920,Tier2,1,7,2,Residential,415000,216.14583333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1577,1660,1.0,3,2.0,1660,Tier2,1,7,2,Residential,380000,228.9156626506024,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3764,3190,2.0,4,2.25,3190,Tier2,1,10,2,Residential,750000,235.10971786833855,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9505,1910,1.0,4,1.75,1910,Tier2,1,7,2,Residential,395000,206.8062827225131,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3008,3620,2.0,4,3.25,3620,Tier2,1,11,2,Residential,1530000,422.65193370165747,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6309,960,1.5,3,1.0,960,Tier2,1,6,2,Residential,362500,377.6041666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12063,1550,1.5,4,4.0,1550,Tier2,1,7,2,Residential,707500,456.4516129032258,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11125,2230,2.0,4,2.25,2230,Tier2,1,8,2,Residential,449000,201.34529147982062,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13156,3270,2.0,4,2.25,3270,Tier2,1,8,2,Residential,1210000,370.03058103975536,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10268,1400,1.0,3,1.75,1400,Tier2,1,7,2,Residential,850000,607.1428571428571,0.0,0.0,0.0,Unknown
